,house_id,property_type,address,city,state_abbr,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,population,pop_cat,min_temp,max_temp,temp_range,latitude,longitude,url
3807,3808,Single Family Residential,2214 W Halladay St,Seattle,WA,98199,1995000,7,5.5,4590,5000,1964,0,608660,large,28.4,79.2,50.8,47.64237670000001,-122.3858767,http://www.redfin.com/WA/Seattle/2214-W-Halladay-St-98199/home/2079559
3808,3809,Townhouse,1909 8th Ave W Unit B,Seattle,WA,98119,678000,2,1.5,830,1241,2005,0,608660,large,28.4,79.2,50.8,47.6363167,-122.3681317,http://www.redfin.com/WA/Seattle/1909-8th-Ave-W-98119/unit-B/home/2070116
3809,3810,Condo/Co-op,200 W Highland Dr #502,Seattle,WA,98119,5000000,2,1.5,2484,0,2009,1710,608660,large,28.4,79.2,50.8,47.6299024,-122.35958329999998,http://www.redfin.com/WA/Seattle/200-W-Highland-Dr-98119/unit-502/home/21883465
3810,3811,Condo/Co-op,76 Cedar St #904,Seattle,WA,98121,549000,1,1.5,867,0,2008,646,608660,large,28.4,79.2,50.8,47.615605200000005,-122.35169440000001,http://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-904/home/12537808
3811,3812,Condo/Co-op,5501 11th Ave NW #201,Seattle,WA,98107,395000,1,1.0,680,0,1969,425,608660,large,28.4,79.2,50.8,47.6689366,-122.37119709999999,http://www.redfin.com/WA/Seattle/5501-11th-Ave-NW-98107/unit-201/home/12091898
3812,3813,Single Family Residential,4406 34th Ave S,Seattle,WA,98118,850000,6,3.25,2700,5000,1983,0,608660,large,28.4,79.2,50.8,47.5637696,-122.2900783,http://www.redfin.com/WA/Seattle/4406-34th-Ave-S-98118/home/172380
3813,3814,Townhouse,5609 28th Ave NW,Seattle,WA,98107,740000,3,2.5,1430,1732,1999,0,608660,large,28.4,79.2,50.8,47.669754,-122.39321399999999,http://www.redfin.com/WA/Seattle/5609-28th-Ave-NW-98107/home/161944
3814,3815,Condo/Co-op,1808 Minor Ave #901,Seattle,WA,98101,789000,1,1.0,646,0,2020,569,608660,large,28.4,79.2,50.8,47.6169782,-122.3305804,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-901/home/172354387
3815,3816,Condo/Co-op,1620 43rd Ave E Unit 15A-B,Seattle,WA,98112,2950000,2,2.5,2758,0,1969,2500,608660,large,28.4,79.2,50.8,47.6337689,-122.27617959999999,http://www.redfin.com/WA/Seattle/1620-43rd-Ave-E-98112/unit-15A-B/home/172640693
3816,3817,Condo/Co-op,10810 Drive S Glen Acres Unit T19,Seattle,WA,98168,314950,2,2.25,1443,0,1967,918,608660,large,28.4,79.2,50.8,47.5060453,-122.32126770000002,http://www.redfin.com/WA/Seattle/10810-Glen-Acres-Dr-S-98168/unit-T19/home/13480
3817,3818,Single Family Residential,5614 12th Ave NE,Seattle,WA,98105,1350000,5,3.0,3060,4500,1906,0,608660,large,28.4,79.2,50.8,47.6699275,-122.3148166,http://www.redfin.com/WA/Seattle/5614-12th-Ave-NE-98105/home/311911
3818,3819,Single Family Residential,8809 17th Ave SW,Seattle,WA,98106,689000,5,2.0,2040,8981,1919,0,608660,large,28.4,79.2,50.8,47.524387700000005,-122.35670079999998,http://www.redfin.com/WA/Seattle/8809-17th-Ave-SW-98106/home/474286
3819,3820,Condo/Co-op,506 E Howell St Unit W301,Seattle,WA,98122,595000,2,2.0,890,6849,1992,592,608660,large,28.4,79.2,50.8,47.61803270000001,-122.32492240000002,http://www.redfin.com/WA/Seattle/506-E-Howell-St-98122/unit-W301/home/9243
3820,3821,Single Family Residential,3712 NE 55th St,Seattle,WA,98105,824950,3,1.75,1680,4725,1940,0,608660,large,28.4,79.2,50.8,47.668681799999995,-122.2873426,http://www.redfin.com/WA/Seattle/3712-NE-55th-St-98105/home/314003
3821,3822,Single Family Residential,2641 W Boston St,Seattle,WA,98199,1349000,4,2.5,2580,4000,1931,0,608660,large,28.4,79.2,50.8,47.6381851,-122.3922088,http://www.redfin.com/WA/Seattle/2641-W-Boston-St-98199/home/124783
3822,3823,Single Family Residential,2837 12th Ave W,Seattle,WA,98119,998888,4,1.75,1820,5800,1946,0,608660,large,28.4,79.2,50.8,47.646283700000005,-122.37281609999998,http://www.redfin.com/WA/Seattle/2837-12th-Ave-W-98119/home/129191
3823,3824,Single Family Residential,5527 56th Ave S,Seattle,WA,98118,998000,5,2.75,2860,5000,1929,0,608660,large,28.4,79.2,50.8,47.551759999999994,-122.2636825,http://www.redfin.com/WA/Seattle/5527-56th-Ave-S-98118/home/489318
3824,3825,Single Family Residential,1904 24TH Ave S,Seattle,WA,98144,719000,3,2.25,1450,824,2016,100,608660,large,28.4,79.2,50.8,47.586149,-122.30138999999998,http://www.redfin.com/WA/Seattle/1904-24th-Ave-S-98144/home/109230506
3825,3826,Single Family Residential,4610 S Gazelle,Seattle,WA,98118,515000,3,2.0,1550,5500,1957,0,608660,large,28.4,79.2,50.8,47.5127011,-122.2748477,http://www.redfin.com/WA/Seattle/4610-S-Gazelle-St-98118/home/175355
3826,3827,Townhouse,2705 SW Sylvan Heights Dr,Seattle,WA,98106,515000,2,2.25,1420,1245,2007,190,608660,large,28.4,79.2,50.8,47.5395964,-122.36816440000001,http://www.redfin.com/WA/Seattle/2705-SW-Sylvan-Heights-Dr-98106/home/12090508
3827,3828,Single Family Residential,3020 NE 145th St,Shoreline,WA,98155,599000,3,1.0,1020,6135,1947,0,53007,large,28.4,79.2,50.8,47.734004299999995,-122.29556219999999,http://www.redfin.com/WA/Shoreline/3020-NE-145th-St-98155/home/87741
3828,3829,Condo/Co-op,730 SE Fairwinds Loop,Vancouver,WA,98661,365000,3,2.0,1324,0,2001,237,161791,large,28.4,79.2,50.8,45.615925,-122.6529175,http://www.redfin.com/WA/Vancouver/730-SE-Fairwinds-Loop-98661/unit-730/home/169139770
3829,3830,Single Family Residential,708 Beaver St,Beaver Dam,WI,53916,174000,3,1.5,1804,10454,1948,0,16214,middle,5.0,76.6,71.6,43.464070299999996,-88.841735,http://www.redfin.com/WI/Beaver-Dam/708-Beaver-St-53916/home/89224371
3830,3831,Single Family Residential,202 Mc Kinley St,Beaver Dam,WI,53916,179000,3,1.0,1092,9583,1957,0,16214,middle,5.0,76.6,71.6,43.4603528,-88.82206120000001,http://www.redfin.com/WI/Beaver-Dam/202-McKinley-St-53916/home/89224760
3831,3832,Single Family Residential,107 Liberty St,Beaver Dam,WI,53916,150000,3,2.5,1660,6534,1953,0,16214,middle,5.0,76.6,71.6,43.4696211,-88.8327338,http://www.redfin.com/WI/Beaver-Dam/107-Liberty-St-53916/home/57683509
3832,3833,Multi-Family (5+ Unit),207 Lake St,Beaver Dam,WI,53916,625000,8,2.0,0,30491,1963,0,16214,middle,5.0,76.6,71.6,43.467056299999996,-88.842386,http://www.redfin.com/WI/Beaver-Dam/207-Lake-St-53916/home/146895587
3833,3834,Single Family Residential,1115 Hiawatha Dr,Beaver Dam,WI,53916,216500,3,1.5,2600,9583,1985,0,16214,middle,5.0,76.6,71.6,43.4694565,-88.8443412,http://www.redfin.com/WI/Beaver-Dam/1115-Hiawatha-Dr-53916/home/89224130
3834,3835,Single Family Residential,8920 S Creek Rd,Beloit,WI,53511,159000,3,1.0,1216,27878,1965,0,36966,middle,5.0,76.6,71.6,42.548893400000004,-88.9936166,http://www.redfin.com/WI/Beloit/8920-S-Creek-Rd-53511/home/89799597
3835,3836,Vacant Land,Lot 13 S Pow Wow Trl,Beloit,WI,53511,64000,0,0.0,0,12632,unknown,0,36966,middle,5.0,76.6,71.6,42.53199777,-89.04338402,http://www.redfin.com/WI/Beloit/Lot-13-S-Pow-Wow-Trl-53511/home/172652369
3836,3837,Single Family Residential,3185 Bartells St,Beloit,WI,53511,289900,3,2.0,1748,11761,2020,0,36966,middle,5.0,76.6,71.6,42.55936810000001,-89.0243464,http://www.redfin.com/WI/Beloit/3185-S-Bartells-Dr-53511/home/172651633
3837,3838,Single Family Residential,2221 Milwaukee Rd,Beloit,WI,53511,177900,3,2.5,2261,20908,1956,0,36966,middle,5.0,76.6,71.6,42.5168561,-89.0036475,http://www.redfin.com/WI/Beloit/2221-Milwaukee-Rd-53511/home/89799592
3838,3839,Single Family Residential,1014 Summit Ave,Beloit,WI,53511,59900,4,1.5,1188,5662,1928,0,36966,middle,5.0,76.6,71.6,42.520218299999996,-89.0248221,http://www.redfin.com/WI/Beloit/1014-Summit-Ave-53511/home/89802068
3839,3840,Single Family Residential,1075 Thornridge Ct,Brookfield,WI,53045,365000,4,2.5,2406,16988,1978,0,37920,middle,5.0,76.6,71.6,43.045302500000005,-88.17279509999999,http://www.redfin.com/WI/Brookfield/1075-Thorn-Ridge-Ct-53045/home/57776583
3840,3841,Single Family Residential,4610 N 150th St,Brookfield,WI,53005,279900,4,2.0,1438,23522,1953,0,37920,middle,5.0,76.6,71.6,43.1009473,-88.0995016,http://www.redfin.com/WI/Brookfield/4610-N-150th-St-53005/home/103730886
3841,3842,Single Family Residential,19685 Warwick Dr,Brookfield,WI,53045,589900,4,3.5,3964,21780,1985,0,37920,middle,5.0,76.6,71.6,43.052832099999996,-88.15751740000002,http://www.redfin.com/WI/Brookfield/19685-Warwick-Dr-53045/home/87956338
3842,3843,Single Family Residential,2360 Woodberry Ct,Brookfield,WI,53045,829900,5,4.5,5202,19166,1986,0,37920,middle,5.0,76.6,71.6,43.0624032,-88.14208199999999,http://www.redfin.com/WI/Brookfield/2360-Woodberry-Ct-53045/home/103732239
3843,3844,Single Family Residential,4525 N 147th St,Brookfield,WI,53005,374900,3,2.5,1859,24829,1957,0,37920,middle,5.0,76.6,71.6,43.099142799999996,-88.0957622,http://www.redfin.com/WI/Brookfield/4525-N-147th-St-53005/home/57672496
3844,3845,Single Family Residential,430 Wilson Dr,Brookfield,WI,53005,359900,3,2.5,2230,21780,1961,0,37920,middle,5.0,76.6,71.6,43.0269381,-88.07265090000001,http://www.redfin.com/WI/Brookfield/430-Wilson-Dr-53005/home/57781690
3845,3846,Vacant Land,Lt2 Pioneer Rd Unit Blk1,Cedarburg,WI,53012,89900,0,0.0,0,46173,unknown,0,11412,middle,5.0,76.6,71.6,43.279388,-88.003063,http://www.redfin.com/WI/Cedarburg/Lt2-Pioneer-Rd-Unknown/unit-Blk1/home/172651610
3846,3847,Vacant Land,Lt0 County Highway Nn,Cedarburg,WI,53012,475000,0,0.0,0,3112797,unknown,0,11412,middle,5.0,76.6,71.6,43.3255351,-88.0084269,http://www.redfin.com/WI/Cedarburg/Lt0-County-Highway-NN-Unknown/unit-7146-AC/home/172650827
3847,3848,Single Family Residential,104 Ridgeline Dr,Columbus,WI,53925,314900,3,2.0,2088,16988,2009,0,4991,middle,5.0,76.6,71.6,43.326488299999994,-89.0332031,http://www.redfin.com/WI/Columbus/104-Ridgeline-Dr-53925/home/57637632
3848,3849,Condo/Co-op,6000 S Buckhorn Ave #204,Cudahy,WI,53110,159900,2,2.0,1450,0,2005,200,18267,middle,5.0,76.6,71.6,42.9364604,-87.8645675,http://www.redfin.com/WI/Cudahy/6000-S-Buckhorn-Ave-53110/unit-204/home/90256136
3849,3850,Single Family Residential,W316N714 Heather Hl,Delafield,WI,53018,399900,4,1.5,2100,45738,1977,0,7085,middle,5.0,76.6,71.6,43.0395006,-88.3773652,http://www.redfin.com/WI/Delafield/W316N714-Heather-Hl-53018/home/89983919
3850,3851,Single Family Residential,731 Main St,Delafield,WI,53018,299000,4,1.0,1210,7840,1940,0,7085,middle,5.0,76.6,71.6,43.0610707,-88.4011304,http://www.redfin.com/WI/Delafield/731-Main-St-53018/home/57744113
3851,3852,Single Family Residential,N11W31557 Pine Ridge Cir,Delafield,WI,53018,475000,3,2.5,2996,60548,1995,0,7085,middle,5.0,76.6,71.6,43.046048299999995,-88.37516070000001,http://www.redfin.com/WI/Delafield/N11W31557-Pine-Ridge-Cir-53018/home/57781333
3852,3853,Single Family Residential,W283N3660 Yorkshire Trce,Delafield,WI,53072,1165000,4,3.5,9400,143312,1999,0,7085,middle,5.0,76.6,71.6,43.084948100000005,-88.3121996,http://www.redfin.com/WI/Pewaukee/W283N3660-Yorkshire-Trce-53072/home/89982923
3853,3854,Single Family Residential,1619 State St,Delavan,WI,53115,395000,4,2.0,1800,3484,1931,0,8463,middle,5.0,76.6,71.6,42.616812,-88.608432,http://www.redfin.com/WI/Delavan/1619-State-St-53115/home/57843498
3854,3855,Single Family Residential,222 Skyway Dr,Edgerton,WI,53534,85900,2,1.0,396,7405,2003,42,5461,middle,5.0,76.6,71.6,42.828006,-89.034193,http://www.redfin.com/WI/Edgerton/222-Skyway-DR-53534/home/172399020
3855,3856,Single Family Residential,W4669 W Pebble Dr,Elkhorn,WI,53121,379900,3,3.5,3400,27442,2004,0,10084,middle,5.0,76.6,71.6,42.7153536,-88.5299806,http://www.redfin.com/WI/Elkhorn/W4669-Pebble-Dr-53121/unit-29/home/89477657
3856,3857,Single Family Residential,W5567 Briarwood Rd,Elkhorn,WI,53121,539900,3,2.5,2820,44866,2015,0,10084,middle,5.0,76.6,71.6,42.749381299999996,-88.5775556,http://www.redfin.com/WI/Elkhorn/W5567-Briarwood-Rd-53121/home/89473975
3857,3858,Single Family Residential,513 W Court St,Elkhorn,WI,53121,179900,2,1.0,1174,9583,1955,0,10084,middle,5.0,76.6,71.6,42.673191499999994,-88.55365359999999,http://www.redfin.com/WI/Elkhorn/513-W-Court-St-53121/home/89516098
3858,3859,Single Family Residential,W5725 Ridge Rd,Elkhorn,WI,53121,639900,3,3.0,3000,16117,1978,0,10084,middle,5.0,76.6,71.6,42.761924,-88.5849653,http://www.redfin.com/WI/Elkhorn/W5725-Ridge-Rd-53121/home/89474043
3859,3860,Single Family Residential,7181 W Blackhawk Island Rd,Fort Atkinson,WI,53538,124900,2,1.0,1056,13939,1930,0,12368,middle,5.0,76.6,71.6,42.8980258,-88.88977320000001,http://www.redfin.com/WI/Fort-Atkinson/7181-Blackhawk-Island-Rd-53538/home/172662964
3860,3861,Single Family Residential,410 Mc Kee Ct,Fort Atkinson,WI,53538,385000,4,3.0,3300,9583,1920,0,12368,middle,5.0,76.6,71.6,42.918062299999995,-88.83198370000001,http://www.redfin.com/WI/Fort-Atkinson/410-McKee-Ct-53538/home/89573435
3861,3862,Condo/Co-op,W10723 Blackhawk Trl,Fox Lake,WI,53933,184900,4,1.0,1700,0,1950,23,1519,small,5.0,76.6,71.6,43.592745799999996,-88.9369245,http://www.redfin.com/WI/Fox-Lake/W10723-Blackhawk-Trl-53933/unit-15/home/57831638
3862,3863,Single Family Residential,316 Weed St,Fox Lake,WI,53933,299000,4,2.5,2838,43560,1980,0,1519,small,5.0,76.6,71.6,43.5605914,-88.9205621,http://www.redfin.com/WI/Fox-Lake/316-Weed-St-53933/home/57656462
3863,3864,Single Family Residential,N10672 Chief Kuno Trl,Fox Lake,WI,53933,254000,2,1.0,800,14374,1928,0,1519,small,5.0,76.6,71.6,43.580236799999994,-88.92357220000001,http://www.redfin.com/WI/Fox-Lake/N10672-Chief-Kuno-Trl-53933/home/65623168
3864,3865,Single Family Residential,7983 Chapel Hill Ct S,Franklin,WI,53132,299000,4,2.0,2047,16988,1973,0,35451,middle,5.0,76.6,71.6,42.9001432,-88.04546040000001,http://www.redfin.com/WI/Franklin/7983-S-Chapel-Hill-Ct-53132/home/58000580
3865,3866,Single Family Residential,3602 W Missouri Ave,Franklin,WI,53132,175000,3,1.5,1226,19602,1954,0,35451,middle,5.0,76.6,71.6,42.915343299999996,-87.9616019,http://www.redfin.com/WI/Franklin/3602-W-Missouri-Ave-53132/home/57750946
3866,3867,Condo/Co-op,6464 S Whitnall Edge Rd #203,Franklin,WI,53132,124900,2,2.0,940,0,1980,245,35451,middle,5.0,76.6,71.6,42.9271313,-88.0454248,http://www.redfin.com/WI/Franklin/6464-S-Whitnall-Edge-Rd-53132/unit-203/home/90284706
3867,3868,Single Family Residential,7856 S Victory Creek Ct,Franklin,WI,53132,375000,3,2.5,2776,11325,2003,8,35451,middle,5.0,76.6,71.6,42.9025756,-87.9706338,http://www.redfin.com/WI/Franklin/7856-S-Victory-Creek-Ct-53132/home/90257876
3868,3869,Single Family Residential,7936 S 55th St,Franklin,WI,53132,399900,4,3.0,2517,9147,1996,0,35451,middle,5.0,76.6,71.6,42.9006972,-87.98381479999999,http://www.redfin.com/WI/Franklin/7936-S-55th-St-53132/home/90326666
3869,3870,Condo/Co-op,10340 W Whitnall Edge Dr #204,Franklin,WI,53132,117900,2,2.0,940,0,1980,245,35451,middle,5.0,76.6,71.6,42.9274156,-88.0437399,http://www.redfin.com/WI/Franklin/10340-Whitnall-Edge-Dr-53132/unit-204/home/58050632
3870,3871,Single Family Residential,7333 S 49th St,Franklin,WI,53132,299900,3,2.0,1926,10890,1995,0,35451,middle,5.0,76.6,71.6,42.911621999999994,-87.97690909999999,http://www.redfin.com/WI/Franklin/7333-S-49th-St-53132/home/57987853
3871,3872,Single Family Residential,8521 W Lake Pointe Dr,Franklin,WI,53132,379900,3,2.5,2062,11761,1997,0,35451,middle,5.0,76.6,71.6,42.890097999999995,-88.0205823,http://www.redfin.com/WI/Franklin/8521-Lake-Pointe-Dr-53132/home/90258879
3872,3873,Single Family Residential,1624 W Fairfield Ct,Glendale,WI,53209,269000,3,2.0,1938,9147,1978,0,12872,middle,5.0,76.6,71.6,43.132791100000006,-87.9306844,http://www.redfin.com/WI/Glendale/1624-W-Fairfield-Ct-53209/home/90288982
3873,3874,Single Family Residential,5798 N Argyle Ave,Glendale,WI,53209,189900,3,2.0,1369,5227,1941,0,12872,middle,5.0,76.6,71.6,43.12295770000001,-87.942704,http://www.redfin.com/WI/Glendale/5798-N-Argyle-Ave-53209/home/90289199
3874,3875,Single Family Residential,518 W River Front Dr,Glendale,WI,53217,249900,4,2.0,2013,40946,1933,0,12872,middle,5.0,76.6,71.6,43.12748,-87.915809,http://www.redfin.com/WI/River-Hills/W-River-Ct-53217/home/90289317
3875,3876,Single Family Residential,3852 S 39th St,Greenfield,WI,53221,99900,1,1.0,500,5662,1938,0,36720,middle,5.0,76.6,71.6,42.974632,-87.962921,http://www.redfin.com/WI/Greenfield/3852-S-39th-St-53221/home/90291094
3876,3877,Single Family Residential,12190 W White Oak Dr,Greenfield,WI,53228,374900,3,2.0,1914,14810,1989,0,36720,middle,5.0,76.6,71.6,42.9806089,-88.0654536,http://www.redfin.com/WI/Greenfield/12190-W-White-Oak-Dr-53228/home/90262349
3877,3878,Single Family Residential,3713 W Bridge St,Greenfield,WI,53221,229000,3,1.5,2094,13503,1969,0,36720,middle,5.0,76.6,71.6,42.9353951,-87.9627501,http://www.redfin.com/WI/Greenfield/3713-W-Bridge-St-53221/home/57969901
3878,3879,Single Family Residential,1190 Center St,Hartford,WI,53027,269900,3,3.0,1239,7405,2002,0,14223,middle,5.0,76.6,71.6,43.3307658,-88.3802465,http://www.redfin.com/WI/Hartford/1190-Center-St-53027/home/57995506
3879,3880,Single Family Residential,1545 St Augustine Rd,Hartford,WI,53027,575000,4,2.0,1618,465656,1880,0,14223,middle,5.0,76.6,71.6,43.2461865,-88.3021551,http://www.redfin.com/WI/Hartford/1545-St-Augustine-Rd-53027/home/89663910
3880,3881,Vacant Land,623 W Prospect St,Hartford,WI,53027,39900,0,0.0,0,12632,unknown,0,14223,middle,5.0,76.6,71.6,43.327136100000004,-88.3877059,http://www.redfin.com/WI/Hartford/623-W-Prospect-St-53027/home/113693043
3881,3882,Vacant Land,881 Spruce St,Hartford,WI,53027,39900,0,0.0,0,15245,unknown,0,14223,middle,5.0,76.6,71.6,43.3264722,-88.3865881,http://www.redfin.com/WI/Hartford/881-Spruce-St-53027/home/113693015
3882,3883,Single Family Residential,6687 Erin Mountain Pass,Hartford,WI,53027,375000,3,2.5,1982,76230,1994,0,14223,middle,5.0,76.6,71.6,43.2618482,-88.3703316,http://www.redfin.com/WI/Hartford/6687-Erin-Mountain-Pass-53027/home/89663577
3883,3884,Single Family Residential,4365 E Tomahawk Ln,Janesville,WI,53546,299900,3,2.5,1630,68824,1974,0,63575,large,5.0,76.6,71.6,42.747719399999994,-88.95808709999999,http://www.redfin.com/WI/Janesville/4365-Tomahawk-Ln-53546/home/89829337
3884,3885,Single Family Residential,2416 Fawn Ln,Janesville,WI,53548,269900,4,2.5,2224,10890,2001,0,63575,large,5.0,76.6,71.6,42.6445559,-89.066113,http://www.redfin.com/WI/Janesville/2416-Fawn-Ln-53548/home/57610848
3885,3886,Multi-Family (2-4 Unit),1616-1618 Wolcott St,Janesville,WI,53546,239900,5,5.0,0,12196,1987,0,63575,large,5.0,76.6,71.6,42.6609077,-89.0396043,http://www.redfin.com/WI/Janesville/1616-Wolcott-St-53546/home/57862313
3886,3887,Single Family Residential,1125 Church St,Janesville,WI,53548,150000,3,1.0,950,6098,1959,0,63575,large,5.0,76.6,71.6,42.695803399999996,-89.0459112,http://www.redfin.com/WI/Janesville/1125-Church-St-53548/home/57733700
3887,3888,Single Family Residential,709 Yuba St,Janesville,WI,53545,139900,3,1.5,1912,6969,1911,0,63575,large,5.0,76.6,71.6,42.6923867,-89.0166449,http://www.redfin.com/WI/Janesville/709-Yuba-St-53545/home/57610210
3888,3889,Single Family Residential,509 N Chatham St,Janesville,WI,53548,129900,2,1.0,952,8712,1948,0,63575,large,5.0,76.6,71.6,42.687063,-89.0375142,http://www.redfin.com/WI/Janesville/509-N-Chatham-St-53548/home/89832394
3889,3890,Single Family Residential,3885 Dorado Dr,Janesville,WI,53546,865000,6,4.5,4280,25700,2012,0,63575,large,5.0,76.6,71.6,42.732901700000006,-88.9696247,http://www.redfin.com/WI/Janesville/3885-Dorado-Dr-53546/home/89827730
3890,3891,Single Family Residential,448 S Atwood Ave,Janesville,WI,53545,475000,4,2.5,3054,39204,1963,0,63575,large,5.0,76.6,71.6,42.679354700000005,-89.01371340000001,http://www.redfin.com/WI/Janesville/448-S-Atwood-Ave-53545/home/89812454
3891,3892,Single Family Residential,230 E Greenwood St,Jefferson,WI,53549,158000,3,1.0,1352,11325,1955,0,7973,middle,5.0,76.6,71.6,43.010893700000004,-88.80429240000001,http://www.redfin.com/WI/Jefferson/230-E-Greenwood-St-53549/home/89575667
3892,3893,Vacant Land,Lt38 Collins Rd,Jefferson,WI,53549,34900,0,0.0,0,10890,unknown,2,7973,middle,5.0,76.6,71.6,42.9900527,-88.8172585,http://www.redfin.com/WI/Jefferson/514-Collins-Rd-53549/home/172662609
3893,3894,Vacant Land,Lot 38 Collins Rd,Jefferson,WI,53549,34900,0,0.0,0,10890,unknown,2,7973,middle,5.0,76.6,71.6,42.990790399999995,-88.80821999999999,http://www.redfin.com/WI/Jefferson/38-Collins-Rd-53549/home/172657659
3894,3895,Single Family Residential,N2532 Mehring Rd,Jefferson,WI,53549,465000,5,2.5,2346,324086,2017,0,7973,middle,5.0,76.6,71.6,42.9310586,-88.6590236,http://www.redfin.com/WI/Jefferson/N2532-Mehring-Rd-53549/home/160477276
3895,3896,Single Family Residential,1301 53rd Ave,Kenosha,WI,53144,599999,4,3.5,5027,21780,2009,0,99218,large,5.0,76.6,71.6,42.637296500000005,-87.8722752,http://www.redfin.com/WI/Kenosha/1301-53rd-Ave-53144/home/57860682
3896,3897,Single Family Residential,10006 69th St,Kenosha,WI,53142,270000,3,2.5,1652,7840,1998,4,99218,large,5.0,76.6,71.6,42.5726473,-87.9302247,http://www.redfin.com/WI/Kenosha/10006-69th-St-53142/unit-7/home/57985739
3897,3898,Single Family Residential,8015 49th Ave,Kenosha,WI,53142,234900,4,1.5,2313,10018,1966,0,99218,large,5.0,76.6,71.6,42.558549799999994,-87.86675229999999,http://www.redfin.com/WI/Kenosha/8015-49th-Ave-53142/home/89298106
3898,3899,Single Family Residential,6555 5th Ave,Kenosha,WI,53143,299900,4,2.0,2682,10018,1917,0,99218,large,5.0,76.6,71.6,42.5742362,-87.81649709999999,http://www.redfin.com/WI/Kenosha/6555-5th-Ave-53143/home/57874740
