PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,10001 W KINO Ln,Phoenix,AZ,85037,286900,3,2,1794,7645,1983,0,http://www.redfin.com/AZ/Phoenix/10001-W-Kino-Ln-85037/home/27401536,33.5023313,-112.2754487
Single Family Residential,9205 W SERRANO St,Phoenix,AZ,85037,320000,3,2,1948,6049,2001,50,http://www.redfin.com/AZ/Phoenix/9205-W-Serrano-St-85037/home/27600865,33.4972098,-112.2577287
Single Family Residential,8760 W COOLIDGE St,Phoenix,AZ,85037,260000,2,2,1400,7196,1983,0,http://www.redfin.com/AZ/Phoenix/8760-W-Coolidge-St-85037/home/27371116,33.5050462,-112.2489035
Single Family Residential,5402 W BERKELEY Rd,Phoenix,AZ,85035,239900,4,2,1530,6338,1975,0,http://www.redfin.com/AZ/Phoenix/5402-W-Berkeley-Rd-85035/home/27951392,33.4684324,-112.1759254
Single Family Residential,1824 N 63RD Ave,Phoenix,AZ,85035,269900,5,2,1680,6377,1972,0,http://www.redfin.com/AZ/Phoenix/1824-N-63rd-Ave-85035/home/27470311,33.4683671,-112.1953461
Single Family Residential,6208 W MCDOWELL Rd,Phoenix,AZ,85035,250000,3,2,1766,7815,1973,0,http://www.redfin.com/AZ/Phoenix/6208-W-McDowell-Rd-85035/home/27589242,33.4662432,-112.1928079
Single Family Residential,2218 N 66th Ave,Phoenix,AZ,85035,250000,3,1.75,1332,7588,1971,0,http://www.redfin.com/AZ/Phoenix/2218-N-66th-Ave-85035/home/27801515,33.472249,-112.2012608
Single Family Residential,7818 W CYPRESS St,Phoenix,AZ,85035,230000,3,2.5,1360,2750,2013,137,http://www.redfin.com/AZ/Phoenix/7818-W-Cypress-St-85035/home/27323274,33.4721372,-112.2277601
Single Family Residential,7834 W PALM Ln,Phoenix,AZ,85035,249900,3,2.5,1934,2663,2013,120,http://www.redfin.com/AZ/Phoenix/7834-W-Palm-Ln-85035/home/27323224,33.4690219,-112.2281793
Single Family Residential,1840 N 64TH Ln,Phoenix,AZ,85035,230000,4,2.75,1296,6024,1972,0,http://www.redfin.com/AZ/Phoenix/1840-N-64th-Ln-85035/home/28266581,33.4687844,-112.1988856
Single Family Residential,1506 E MONROE St,Phoenix,AZ,85034,250000,3,1,1221,6750,1941,0,http://www.redfin.com/AZ/Phoenix/1506-E-Monroe-St-85034/home/27513348,33.4505997,-112.0495233
Single Family Residential,1412 S 13TH Pl,Phoenix,AZ,85034,179900,3,1,921,5000,1948,0,http://www.redfin.com/AZ/Phoenix/1412-S-13th-Pl-85034/home/27573567,33.4345379,-112.0534822
Single Family Residential,1834 E ADAMS St,Phoenix,AZ,85034,799000,5,3,2786,7000,2019,0,http://www.redfin.com/AZ/Phoenix/1834-E-Adams-St-85034/home/27511269,33.4496488,-112.041885
Single Family Residential,4401 N 77th Ave,Phoenix,AZ,85033,240000,4,2,1553,6951,1975,0,http://www.redfin.com/AZ/Phoenix/4401-N-77th-Ave-85033/home/28141813,33.499997,-112.2256877
Single Family Residential,6231 W MONTEREY Way,Phoenix,AZ,85033,292000,4,2,2190,7392,1960,0,http://www.redfin.com/AZ/Phoenix/6231-W-Monterey-Way-85033/home/28191811,33.4838827,-112.1945777
Condo/Co-op,3120 N 67TH Ln #62,Phoenix,AZ,85033,112000,2,1,700,1350,1983,113,http://www.redfin.com/AZ/Phoenix/3120-N-67th-Ln-85033/unit-62/home/28080757,33.4841386,-112.2068844
Single Family Residential,4341 N 66TH Dr,Phoenix,AZ,85033,209900,3,1,1025,8390,1962,0,http://www.redfin.com/AZ/Phoenix/4341-N-66th-Dr-85033/home/27766874,33.4989225,-112.2018662
Single Family Residential,7750 W OSBORN Rd,Phoenix,AZ,85033,189999,2,1,896,6599,1960,0,http://www.redfin.com/AZ/Phoenix/7750-W-Osborn-Rd-85033/home/26857354,33.4874957,-112.2265959
Townhouse,3646 N 69TH Ave #71,Phoenix,AZ,85033,127000,2,2,950,819,1982,100,http://www.redfin.com/AZ/Phoenix/3646-N-69th-Ave-85033/unit-71/home/27480058,33.4902416,-112.2077828
Townhouse,7130 W COOLIDGE St,Phoenix,AZ,85033,125000,3,1.5,1050,1050,1963,70,http://www.redfin.com/AZ/Phoenix/7130-W-Coolidge-St-85033/home/28204072,33.505896,-112.21269
Condo/Co-op,3120 N 67TH Ln #6,Phoenix,AZ,85033,115000,2,1,700,1259,1983,113,http://www.redfin.com/AZ/Phoenix/3120-N-67th-Ln-85033/unit-6/home/26908028,33.4856066,-112.2067425
Single Family Residential,2601 E MARILYN Rd,Phoenix,AZ,85032,374900,3,2,1839,8373,1980,0,http://www.redfin.com/AZ/Phoenix/2601-E-Marilyn-Rd-85032/home/27240905,33.6201567,-112.0262356
Single Family Residential,13609 N 33RD St,Phoenix,AZ,85032,325000,4,2,1710,9167,1961,0,http://www.redfin.com/AZ/Phoenix/13609-N-33rd-St-85032/home/27228751,33.6100672,-112.0108888
Townhouse,4455 E Paradise Village Pkwy S #1016,Phoenix,AZ,85032,207000,1,1,817,338,2001,188,http://www.redfin.com/AZ/Phoenix/4455-E-Paradise-Village-Pkwy-S-85032/unit-1016/home/27311432,33.5951006,-111.9834066
Single Family Residential,12617 N 39TH Way,Phoenix,AZ,85032,415000,4,2,1892,7705,1979,0,http://www.redfin.com/AZ/Phoenix/12617-N-39th-Way-85032/home/28035913,33.6014985,-111.9961708
Condo/Co-op,4017 E CHARTER OAK Rd,Phoenix,AZ,85032,319900,3,2,1591,1913,1981,275,http://www.redfin.com/AZ/Phoenix/4017-E-Charter-Oak-Rd-85032/home/27556382,33.599401,-111.99507
Single Family Residential,15614 N 34TH St,Phoenix,AZ,85032,340000,4,2,1425,4505,2001,46,http://www.redfin.com/AZ/Phoenix/15614-N-34th-St-85032/home/27362323,33.629105,-112.0092354
Single Family Residential,4424 E VILLA THERESA Dr,Phoenix,AZ,85032,260000,2,2,982,3843,1988,46,http://www.redfin.com/AZ/Phoenix/4424-E-Villa-Theresa-Dr-85032/home/27901381,33.6549545,-111.9850041
Single Family Residential,3526 E THUNDERBIRD Rd,Phoenix,AZ,85032,362000,3,2,1636,6384,1969,0,http://www.redfin.com/AZ/Phoenix/3526-E-Thunderbird-Rd-85032/home/28053071,33.6135089,-112.0056956
Single Family Residential,5820 W Turney Ave,Phoenix,AZ,85031,210000,3,1.75,1417,7048,1956,0,http://www.redfin.com/AZ/Phoenix/5820-W-Turney-Ave-85031/home/27664604,33.500812,-112.1853796
Condo/Co-op,3810 N MARYVALE Pkwy #2029,Phoenix,AZ,85031,70000,1,1,672,631,1983,337,http://www.redfin.com/AZ/Phoenix/3810-N-Maryvale-Pkwy-85031/unit-2029/home/28391428,33.4921084,-112.1763855
Single Family Residential,4614 N 50TH Ave,Phoenix,AZ,85031,209999,3,2,1133,6183,1957,0,http://www.redfin.com/AZ/Phoenix/4614-N-50th-Ave-85031/home/27924072,33.504918,-112.1672628
Single Family Residential,4537 N 50th Dr,Phoenix,AZ,85031,240000,4,1.75,1414,7031,1956,0,http://www.redfin.com/AZ/Phoenix/4537-N-50th-Dr-85031/home/27201003,33.5038606,-112.167356
Condo/Co-op,11666 N 28TH Dr #255,Phoenix,AZ,85029,169900,3,2,1088,1010,1984,208,http://www.redfin.com/AZ/Phoenix/11666-N-28th-Dr-85029/unit-255/home/27867378,33.5930381,-112.1201697
Condo/Co-op,11040 N 28TH Dr #333,Phoenix,AZ,85029,199900,2,1.75,1156,80,1977,302,http://www.redfin.com/AZ/Phoenix/11040-N-28th-Dr-85029/unit-333/home/172690644,33.589767,-112.120783
Condo/Co-op,11044 N 28th Dr #338,Phoenix,AZ,85029,180000,2,2,1087,673,1977,302,http://www.redfin.com/AZ/Phoenix/11044-N-28th-Dr-85029/unit-338/home/28353592,33.590478,-112.120585
Single Family Residential,2413 W PARADISE Dr,Phoenix,AZ,85029,249900,3,2,1380,6230,1969,0,http://www.redfin.com/AZ/Phoenix/2413-W-Paradise-Dr-85029/home/27436083,33.5950031,-112.111002
Single Family Residential,2517 E BROWN St,Phoenix,AZ,85028,574900,4,2,2260,9959,1969,0,http://www.redfin.com/AZ/Phoenix/2517-E-Brown-St-85028/home/27895268,33.5770765,-112.0275863
Single Family Residential,9046 N 28TH St,Phoenix,AZ,85028,699000,5,3,2900,9113,1974,125,http://www.redfin.com/AZ/Phoenix/9046-N-28th-St-85028/home/27874442,33.569497,-112.0202739
Single Family Residential,3102 E DESERT COVE Ave,Phoenix,AZ,85028,400000,3,2,1474,8963,1960,0,http://www.redfin.com/AZ/Phoenix/3102-E-Desert-Cove-Ave-85028/home/26903868,33.586734,-112.0147081
Single Family Residential,4137 E SHEA Blvd,Phoenix,AZ,85028,385000,3,2,1380,7138,1969,0,http://www.redfin.com/AZ/Phoenix/4137-E-Shea-Blvd-85028/home/28354960,33.5824412,-111.9918625
Single Family Residential,2729 E PURDUE Ave,Phoenix,AZ,85028,695000,3,2.5,2876,10314,1998,0,http://www.redfin.com/AZ/Phoenix/2729-E-Purdue-Ave-85028/home/27640489,33.5742847,-112.0229287
Single Family Residential,4542 E COCHISE Rd,Phoenix,AZ,85028,1495000,4,3.5,4512,12937,2001,100,http://www.redfin.com/AZ/Phoenix/4542-E-Cochise-Rd-85028/home/27101710,33.5807037,-111.9827568
Single Family Residential,3330 E DESERT COVE Ave,Phoenix,AZ,85028,690000,3,2.5,2335,5376,2016,0,http://www.redfin.com/AZ/Phoenix/3330-E-Desert-Cove-Ave-85028/home/27103685,33.5863976,-112.0089821
Single Family Residential,3323 E VOGEL Ave,Phoenix,AZ,85028,885000,3,2.5,2110,10759,1974,0,http://www.redfin.com/AZ/Phoenix/3323-E-Vogel-Ave-85028/home/27459351,33.5737406,-112.0093285
Single Family Residential,10602 N 35TH St,Phoenix,AZ,85028,394900,4,2,1946,10665,1973,0,http://www.redfin.com/AZ/Phoenix/10602-N-35th-St-85028/home/28179736,33.5828223,-112.0063477
Single Family Residential,2728 E PURDUE Ave,Phoenix,AZ,85028,729500,4,3,3380,11751,1999,0,http://www.redfin.com/AZ/Phoenix/2728-E-Purdue-Ave-85028/home/27405879,33.5748089,-112.0229054
Single Family Residential,3245 W ABRAHAM Ln,Phoenix,AZ,85027,289900,3,2,1320,5085,1995,0,http://www.redfin.com/AZ/Phoenix/3245-W-Abraham-Ln-85027/home/28377221,33.6811144,-112.129911
Single Family Residential,3440 W VIA DEL SOL Dr,Phoenix,AZ,85027,258000,3,2,1310,4724,1997,26,http://www.redfin.com/AZ/Phoenix/3440-W-Via-Del-Sol-Dr-85027/home/28301455,33.6847992,-112.13373
Single Family Residential,3120 W CREST Ln,Phoenix,AZ,85027,245000,3,2,1305,4941,1994,19,http://www.redfin.com/AZ/Phoenix/3120-W-Crest-Ln-85027/home/28276861,33.688475,-112.1269769
Single Family Residential,1001 W KERRY Ln,Phoenix,AZ,85027,300000,3,2,1406,8322,1984,0,http://www.redfin.com/AZ/Phoenix/1001-W-Kerry-Ln-85027/home/27523043,33.6603149,-112.0858751
Single Family Residential,19219 N 34TH Ave,Phoenix,AZ,85027,450000,4,2.5,2306,13355,1986,0,http://www.redfin.com/AZ/Phoenix/19219-N-34th-Ave-85027/home/27005612,33.6610689,-112.1329383
Single Family Residential,1932 W KIMBERLY Way,Phoenix,AZ,85027,319900,3,2,1335,8007,1974,0,http://www.redfin.com/AZ/Phoenix/1932-W-Kimberly-Way-85027/home/27238377,33.6570695,-112.101431
Condo/Co-op,2950 W Louise Dr #105,Phoenix,AZ,85027,176000,2,2,966,966,2005,260,http://www.redfin.com/AZ/Phoenix/2950-W-Louise-Dr-85027/unit-105/home/28619078,33.6858829,-112.1235304
Single Family Residential,1349 W MENADOTA Dr,Phoenix,AZ,85027,270000,3,2.5,1557,3864,1996,73,http://www.redfin.com/AZ/Phoenix/1349-W-Menadota-Dr-85027/home/27348860,33.6684574,-112.0886463
Single Family Residential,19806 N 6TH Dr,Phoenix,AZ,85027,275000,3,2,1140,7654,1979,0,http://www.redfin.com/AZ/Phoenix/19806-N-6th-Dr-85027/home/27298969,33.66592,-112.0824519
Single Family Residential,803 W ROSEMONTE Dr,Phoenix,AZ,85027,304900,4,2,1828,8290,1977,0,http://www.redfin.com/AZ/Phoenix/803-W-Rosemonte-Dr-85027/home/27760236,33.6567267,-112.0838491
Single Family Residential,2227 E ESCUDA Rd,Phoenix,AZ,85024,340000,3,2,1614,5722,1997,33,http://www.redfin.com/AZ/Phoenix/2227-E-Escuda-Rd-85024/home/27278056,33.6680029,-112.0342
Single Family Residential,2133 E NORTHWOOD Dr,Phoenix,AZ,85024,476260,4,2,1778,6585,2020,120,http://www.redfin.com/AZ/Phoenix/2133-W-Northwood-Dr-85310/home/172695457,33.709169,-112.036762
Single Family Residential,24537 N 19th Ter,Phoenix,AZ,85024,462400,4,3,2024,6585,2020,120,http://www.redfin.com/AZ/Phoenix/24537-N-19th-Ter-85022/home/172695340,33.6455942,-112.0414259
Single Family Residential,2051 E NORTHWOODS Dr,Phoenix,AZ,85024,477660,4,3,2024,6585,2020,120,http://www.redfin.com/AZ/Phoenix/2051-E-NORTHWOODS-DR-85024/home/172691028,33.70933,-112.038134
Single Family Residential,2137 E NORTHWOODS Dr,Phoenix,AZ,85024,497470,4,3,2024,5663,2020,120,http://www.redfin.com/AZ/Phoenix/2137-E-NORTHWOODS-DR-85024/home/172690714,33.709049,-112.039137
Single Family Residential,2031 E NORTHWOODS Dr,Phoenix,AZ,85024,501720,4,3,2025,6585,2020,120,http://www.redfin.com/AZ/Phoenix/2031-E-NORTHWOODS-DR-85024/home/172690733,33.709565,-112.037404
Single Family Residential,2251 E SAGUARO PARK Ln,Phoenix,AZ,85024,499730,4,3,2025,6585,2020,120,http://www.redfin.com/AZ/Phoenix/2251-E-Saguaro-Park-Ln-85024/home/172689797,33.7086958,-112.0232731
Single Family Residential,1127 E RENEE Dr,Phoenix,AZ,85024,315000,3,2,1840,10038,1984,0,http://www.redfin.com/AZ/Phoenix/1127-E-Renee-Dr-85024/home/27635987,33.6552078,-112.0576507
Single Family Residential,18823 N 8TH Pl,Phoenix,AZ,85024,275000,3,2,1301,7435,1992,56,http://www.redfin.com/AZ/Phoenix/18823-N-8th-Pl-85024/home/27578705,33.6578014,-112.0614466
Single Family Residential,2146 E ELECTRA Ln,Phoenix,AZ,85024,455000,4,2,1970,5547,1998,30,http://www.redfin.com/AZ/Phoenix/2146-E-Electra-Ln-85024/home/28297540,33.6992554,-112.0366918
Single Family Residential,19456 N 7TH Pl,Phoenix,AZ,85024,330000,3,2,1068,10127,1982,0,http://www.redfin.com/AZ/Phoenix/19456-N-7th-Pl-85024/home/27487962,33.6638876,-112.0648931
Single Family Residential,17214 N 16TH Ave,Phoenix,AZ,85023,236500,3,2,1248,7072,1970,0,http://www.redfin.com/AZ/Phoenix/17214-N-16th-Ave-85023/home/28293372,33.6424337,-112.0933969
Mobile/Manufactured Home,1601 W BETTY ELYSE Ln,Phoenix,AZ,85023,140000,2,2,1351,7884,1980,0,http://www.redfin.com/AZ/Phoenix/1601-W-Betty-Elyse-Ln-85023/home/27667584,33.6277852,-112.0930709
Single Family Residential,115 W MURIEL Dr,Phoenix,AZ,85023,305000,3,2.5,1928,4840,1995,25,http://www.redfin.com/AZ/Phoenix/115-W-Muriel-Dr-85023/home/27012829,33.6454328,-112.0753725
Condo/Co-op,17202 N 16TH Dr #1,Phoenix,AZ,85023,140000,2,1,840,1115,1998,240,http://www.redfin.com/AZ/Phoenix/17202-N-16th-Dr-85023/unit-1/home/28034217,33.641961,-112.094308
Single Family Residential,2434 W TIERRA BUENA Ln,Phoenix,AZ,85023,299999,4,1.75,1904,13859,1973,0,http://www.redfin.com/AZ/Phoenix/2434-W-Tierra-Buena-Ln-85023/home/27471316,33.6291873,-112.1130978
Single Family Residential,1725 E CAMINO DEL SANTO --,Phoenix,AZ,85022,799990,6,4,4403,11061,2019,0,http://www.redfin.com/AZ/Phoenix/1725-E-Camino-del-Santo-85022/home/27216905,33.6078359,-112.0445863
Single Family Residential,12820 N 17TH Pl,Phoenix,AZ,85022,1499000,5,4.5,6559,15105,2003,200,http://www.redfin.com/AZ/Phoenix/12820-N-17th-Pl-85022/home/27104556,33.6030433,-112.0449822
Single Family Residential,2170 E BECK Ln,Phoenix,AZ,85022,195000,2,1.75,988,5163,1973,46,http://www.redfin.com/AZ/Phoenix/2170-E-Beck-Ln-85022/home/27532425,33.6268002,-112.035411
Condo/Co-op,2150 E BELL Rd #1180,Phoenix,AZ,85022,250000,3,2.5,1468,1486,2005,120,http://www.redfin.com/AZ/Phoenix/2150-E-Bell-Rd-85022/unit-1180/home/28346817,33.6411476,-112.0369789
Townhouse,2321 E CACTUS Rd,Phoenix,AZ,85022,219900,2,2.5,1428,1042,1976,200,http://www.redfin.com/AZ/Phoenix/2321-E-Cactus-Rd-85022/home/27618155,33.5964537,-112.0319993
Townhouse,13227 N 3RD Way,Phoenix,AZ,85022,165000,2,2,1340,1364,1977,270,http://www.redfin.com/AZ/Phoenix/13227-N-3rd-Way-85022/home/27735825,33.606746,-112.067166
Single Family Residential,16419 N 12th St,Phoenix,AZ,85022,418000,3,2,1748,8356,1992,0,http://www.redfin.com/AZ/Phoenix/16419-N-12th-St-85022/home/27934328,33.6357448,-112.0555082
Single Family Residential,920 E ANDERSON Ave,Phoenix,AZ,85022,399999,3,2,2100,2861,2019,174,http://www.redfin.com/AZ/Phoenix/920-E-Anderson-Ave-85022/home/144556735,33.643184,-112.060557
Single Family Residential,2101 E GRETTA Pl,Phoenix,AZ,85022,190000,2,1,1028,5191,1973,47,http://www.redfin.com/AZ/Phoenix/2101-E-Gretta-Pl-85022/home/26993815,33.626757,-112.0376466
Single Family Residential,8405 N DILLER GROVE Ln,Phoenix,AZ,85021,1099990,5,4.5,4345,10245,2020,161,http://www.redfin.com/AZ/Phoenix/8405-N-DILLER-GROVE-LN-85021/home/172690691,33.558694,-112.092074
Single Family Residential,131 W EL CAMINITO Dr,Phoenix,AZ,85021,1350000,5,4.5,3189,10171,1971,0,http://www.redfin.com/AZ/Phoenix/131-W-El-Caminito-Dr-85021/home/27649229,33.5585902,-112.0767232
Townhouse,7126 N 19TH Ave #236,Phoenix,AZ,85021,135000,2,1.5,1248,612,1970,322,http://www.redfin.com/AZ/Phoenix/7126-N-19th-Ave-85021/unit-236/home/27908752,33.5409333,-112.1014645
Single Family Residential,519 W STATE Ave,Phoenix,AZ,85021,789000,4,3.5,3675,15314,1950,0,http://www.redfin.com/AZ/Phoenix/519-W-State-Ave-85021/home/27238506,33.5439805,-112.0811245
Single Family Residential,1702 W FRIER Dr,Phoenix,AZ,85021,469900,3,2,1775,8555,1954,0,http://www.redfin.com/AZ/Phoenix/1702-W-Frier-Dr-85021/home/27210557,33.5495932,-112.0963777
Single Family Residential,2045 W NORTHVIEW Ave,Phoenix,AZ,85021,330000,3,2,1593,8533,1960,0,http://www.redfin.com/AZ/Phoenix/2045-W-Northview-Ave-85021/home/28135540,33.5434865,-112.103457
Single Family Residential,1111 W CINNABAR Ave,Phoenix,AZ,85021,200000,3,2,1740,10176,1958,0,http://www.redfin.com/AZ/Phoenix/1111-W-Cinnabar-Ave-85021/home/28335427,33.5764823,-112.0873422
Single Family Residential,721 E DESERT PARK Ln,Phoenix,AZ,85020,675000,3,2.75,1845,10411,1956,0,http://www.redfin.com/AZ/Phoenix/721-E-Desert-Park-Ln-85020/home/27760257,33.5502247,-112.0641712
Townhouse,10420 N 10TH St #1,Phoenix,AZ,85020,235000,2,1.5,976,721,1981,345,http://www.redfin.com/AZ/Phoenix/10420-N-10th-St-85020/unit-1/home/27715889,33.5809289,-112.0600328
Single Family Residential,509 E HAYWARD Ave,Phoenix,AZ,85020,1190000,5,3.5,4048,8812,2020,0,http://www.redfin.com/AZ/Phoenix/509-E-Hayward-Ave-85020/home/28087206,33.5493034,-112.066989
Single Family Residential,210 E CACTUS WREN Dr,Phoenix,AZ,85020,1497500,5,4.5,4900,24640,2001,0,http://www.redfin.com/AZ/Phoenix/210-E-Cactus-Wren-Dr-85020/home/27138240,33.539952,-112.070207
Single Family Residential,8804 N 11TH Pl,Phoenix,AZ,85020,350000,4,1.75,1743,7212,1957,0,http://www.redfin.com/AZ/Phoenix/8804-N-11th-Pl-85020/home/27569841,33.5645145,-112.0581397
Condo/Co-op,1130 E BUTLER Dr Unit E3,Phoenix,AZ,85020,149000,2,2,956,959,1972,272,http://www.redfin.com/AZ/Phoenix/1130-E-Butler-Dr-85020/unit-E3/home/27705312,33.5615013,-112.0579183
Single Family Residential,9223 N 13TH Pl,Phoenix,AZ,85020,296000,3,2,1433,8214,1962,0,http://www.redfin.com/AZ/Phoenix/9223-N-13th-Pl-85020/home/27647012,33.5704595,-112.0532493
Single Family Residential,3072 N 42nd Ln,Phoenix,AZ,85019,200000,3,2,1305,7675,1958,0,http://www.redfin.com/AZ/Phoenix/3072-N-42nd-Ln-85019/home/28039755,33.4838957,-112.1509157
Single Family Residential,4141 W MULBERRY Dr,Phoenix,AZ,85019,215000,3,1.75,1053,6003,1961,0,http://www.redfin.com/AZ/Phoenix/4141-W-Mulberry-Dr-85019/home/27806850,33.4867652,-112.1491459
Townhouse,4029 W PALOMINO Rd,Phoenix,AZ,85019,118000,2,1,924,1873,1972,130,http://www.redfin.com/AZ/Phoenix/4029-W-Palomino-Rd-85019/home/28326676,33.5097568,-112.1464159
Single Family Residential,5425 E AVALON Dr,Phoenix,AZ,85018,529900,3,2,1816,8459,1955,0,http://www.redfin.com/AZ/Phoenix/5425-E-Avalon-Dr-85018/home/28289640,33.4825722,-111.9640098
Single Family Residential,5449 E MARIPOSA St,Phoenix,AZ,85018,2750000,5,6,7536,35075,2001,200,http://www.redfin.com/AZ/Phoenix/5449-E-Mariposa-St-85018/home/27290406,33.5002569,-111.9632878
Single Family Residential,4008 E CLARENDON Ave,Phoenix,AZ,85018,455000,3,2,1646,7566,1954,0,http://www.redfin.com/AZ/Phoenix/4008-E-Clarendon-Ave-85018/home/28232133,33.4916261,-111.9949598
Single Family Residential,4302 E GLENROSA Ave,Phoenix,AZ,85018,699000,4,3,1958,7231,1955,0,http://www.redfin.com/AZ/Phoenix/4302-E-Glenrosa-Ave-85018/home/27219591,33.4987555,-111.9888001
Single Family Residential,4535 E CALLE TUBERIA --,Phoenix,AZ,85018,1480000,4,3,3244,11334,1957,0,http://www.redfin.com/AZ/Phoenix/4535-E-Calle-Tuberia-85018/home/27858280,33.5043256,-111.9840842
Single Family Residential,3817 E Devonshire Ave,Phoenix,AZ,85018,1100000,4,3.5,3002,6569,2018,0,http://www.redfin.com/AZ/Phoenix/3817-E-Devonshire-Ave-85018/home/26984160,33.4967262,-111.9989886
Single Family Residential,3425 N 43RD St,Phoenix,AZ,85018,1250000,4,3.5,2894,10067,1958,0,http://www.redfin.com/AZ/Phoenix/3425-N-43rd-St-85018/home/28104403,33.4886012,-111.9893939
Single Family Residential,4958 E GRANDVIEW Ln,Phoenix,AZ,85018,1749000,4,3,5805,67986,1959,0,http://www.redfin.com/AZ/Phoenix/4958-E-Grandview-Ln-85018/home/27074935,33.5146693,-111.9717648
Single Family Residential,4474 E CALLE DEL NORTE --,Phoenix,AZ,85018,1690000,4,4.5,3733,19692,1959,0,http://www.redfin.com/AZ/Phoenix/4474-E-Calle-Del-Norte-85018/home/26977489,33.5073225,-111.9829664
Single Family Residential,6041 E OSBORN Rd,Phoenix,AZ,85018,1250000,4,3.5,3400,19876,2004,0,http://www.redfin.com/AZ/Phoenix/6041-E-Osborn-Rd-85018/home/110193581,33.4871208,-111.9501532
Condo/Co-op,5525 E THOMAS Rd Unit K1,Phoenix,AZ,85018,204900,2,1,848,771,1974,245,http://www.redfin.com/AZ/Phoenix/5525-E-Thomas-Rd-85018/unit-K1/home/27765606,33.4783823,-111.9621531
Single Family Residential,4602 E CHEERY LYNN Rd,Phoenix,AZ,85018,750000,4,2,1832,10398,1959,0,http://www.redfin.com/AZ/Phoenix/4602-E-Cheery-Lynn-Rd-85018/home/27332170,33.4852532,-111.9823143
Single Family Residential,5612 E CALLE DEL PAISANO --,Phoenix,AZ,85018,2100000,4,4.5,3422,14031,2021,0,http://www.redfin.com/AZ/Phoenix/5612-E-Calle-Del-Paisano-85018/home/27784168,33.4928425,-111.9600507
Single Family Residential,3943 N 45TH Pl,Phoenix,AZ,85018,950000,3,3,1629,7850,1954,0,http://www.redfin.com/AZ/Phoenix/3943-N-45th-Pl-85018/home/28302643,33.493376,-111.9829664
Single Family Residential,5426 E PINCHOT Ave,Phoenix,AZ,85018,999900,4,3,2942,8860,2020,0,http://www.redfin.com/AZ/Phoenix/5426-E-Pinchot-Ave-85018/home/27787874,33.4821141,-111.9640098
Single Family Residential,3915 E HAZELWOOD St,Phoenix,AZ,85018,1025000,4,4,3278,9283,2014,0,http://www.redfin.com/AZ/Phoenix/3915-E-Hazelwood-St-85018/home/28296467,33.504264,-111.9974051
Condo/Co-op,5104 N 32ND St #452,Phoenix,AZ,85018,310000,2,2,1277,1513,1990,398,http://www.redfin.com/AZ/Phoenix/5104-N-32nd-St-85018/unit-452/home/28016320,33.5120139,-112.0136756
